CGNDB ID,Geographical Name,ISO Language Code,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
IAPLM,Windsor Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c899378849c20c37b2dac7e451a697b,52.5955556,-113.0936111,"3,4-10-42-22-W4",Alberta,250000,1978-10-27,AB-Ministry of Culture and Status of Women
IAPLN,Windsor Mountain,und,Undetermined,,Mountain,Terrain Feature,MTN,0c899334849c20c3ef0c2dcf88b3b002,49.2866667,-114.2283333,9-4-2-W5,Alberta,250000,1924-03-31,AB-Ministry of Culture and Status of Women
IAPLS,Windsor Ridge,und,Undetermined,,Ridge,Terrain Feature,MTN,0c89945f849c20c30939b5f9f09a06c7,49.2941667,-114.2397222,4-2-W5,Alberta,250000,1958-08-07,AB-Ministry of Culture and Status of Women
IAAMN,Windtower,und,Undetermined,,Mountain,Terrain Feature,MTN,0cff615a849c20c34f71a5e5a6850974,50.9886111,-115.2913889,26-23-10-W5M,Alberta,250000,1982-07-21,AB-Ministry of Culture and Status of Women
IAPLV,Windy Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c8994a1849c20c357a8f1b9893d4070,54.5983334,-112.5947222,65-18-W4,Alberta,250000,1945-12-08,AB-Ministry of Culture and Status of Women
IAPLU,Windy Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c8994e2849c20c33a0475dea9f560db,52.4213889,-111.2422222,9-40-9-W4,Alberta,250000,1951-04-05,AB-Ministry of Culture and Status of Women
IAPLW,Windy Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c899563849c20c373acd90d8fb45939,53.2691667,-110.5888889,31-49-4-W4,Alberta,250000,1940-05-21,AB-Ministry of Culture and Status of Women
IAPLX,Windy Peak,und,Undetermined,,Peak,Terrain Feature,MTN,0c899522849c20c368b0425f81c8f082,50.1697222,-114.4155556,"14-3,4-W5",Alberta,50000,1959-10-28,AB-Ministry of Culture and Status of Women
IAPLY,Windy Point,und,Undetermined,,Point,Terrain Feature,CAPE,0c8995a3849c20c3cbc7d5c7dd591464,52.2536111,-116.3905556,38-17-W5,Alberta,50000,1955-09-01,AB-Ministry of Culture and Status of Women
IAKTE,Windy Ridge,und,Undetermined,,Ridge,Terrain Feature,MTN,67862592ba3411d892e2080020a0f4c9,50.9591667,-115.6125000,,Alberta,50000,1986-07-28,AB-Ministry of Culture and Status of Women
IAPMB,Winefred Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c8995e3849c20c3c011ff46e2be3116,55.4969445,-110.5366667,"75-3,4-W4",Alberta,1000000,1945-07-28,AB-Ministry of Culture and Status of Women
IAUFK,Winefred Lake 194B,und,Undetermined,,Indian Reserve,Administrative Area,IR,0861b123bbe311d892e2080020a0f4c9,55.5875000,-110.5166667,76-4-W4,Alberta,50000,1998-02-19,Indigenous Services Canada
IAPMC,Winefred River,und,Undetermined,,River,Water Feature,RIV,0c899667849c20c38132b1abb729b013,56.0386111,-110.6050000,81-4-W4,Alberta,2000000,1944-12-09,AB-Ministry of Culture and Status of Women
IAPMD,Winfield,und,Undetermined,,Hamlet,Populated Place,UNP,0c899625849c20c3d019c4be5d240848,52.9652778,-114.4230556,18-46-3-W5,Alberta,1000000,1955-01-20,AB-Ministry of Culture and Status of Women
IAPME,Winniandy,und,Undetermined,,Railway Point,Populated Place,UNP,0c8996aa849c20c365f1db60a77de60a,53.9847222,-119.1438889,58-8-W6,Alberta,250000,1969-05-08,AB-Ministry of Culture and Status of Women
IAPMF,Winnifred,und,Undetermined,,Locality,Populated Place,UNP,0cffd39a849c20c38ba3448150dbc435,49.9044445,-111.2097222,17-11-9-W4,Alberta,250000,1947-03-13,AB-Ministry of Culture and Status of Women
IAPMG,Winnifred Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c8996eb849c20c3eb1684d9ba185cae,59.2313889,-110.4061111,118-3-W4,Alberta,250000,1929-06-12,AB-Ministry of Culture and Status of Women
IAPMI,Winston Churchill Range,und,Undetermined,,Range,Terrain Feature,MTN,0d015db6849c20c39f25bf7157c7c78b,52.3588889,-117.4494444,"38,39,40-23,24-W5",Alberta,1000000,1956-10-29,AB-Ministry of Culture and Status of Women
IAPMK,Winter Creek,und,Undetermined,,Creek,Water Feature,RIV,0c89976e849c20c32ab83ded57676eef,53.5022222,-117.8027778,20-52-26-W5,Alberta,250000,1945-05-31,AB-Ministry of Culture and Status of Women
IAPMJ,Winterburn,und,Undetermined,,Former Locality,Populated Place,UNP,c16ea990c6cd11d892e2080020a0f4c9,53.5436111,-113.6886111,31-52-25-W4,Alberta,50000,1986-03-06,AB-Ministry of Culture and Status of Women
IAPML,Wintering Creek,und,Undetermined,,Creek,Water Feature,RIV,0c89972c849c20c39b4881a31239577d,49.8322222,-114.4636111,15-10-4-W5,Alberta,50000,1943-07-29,AB-Ministry of Culture and Status of Women
IAPMM,Wintering Hills,und,Undetermined,,Hills,Terrain Feature,MTN,0cffd3dc849c20c30d5fb1a3354b37b7,51.2230555,-112.5877778,26-19-W4,Alberta,250000,1955-01-20,AB-Ministry of Culture and Status of Women
IAPMQ,Wiste,und,Undetermined,,Locality,Populated Place,UNP,0c8997fc849c20c33c12a4eb3f0a4890,51.7936111,-110.8961111,35-32-7-W4,Alberta,250000,1951-11-01,AB-Ministry of Culture and Status of Women
IAPMS,Withrow,und,Undetermined,,Railway Point,Populated Place,UNP,c178bbb1c6cd11d892e2080020a0f4c9,52.3922222,-114.5058333,28-39-4-W5,Alberta,250000,1988-12-31,AB-Ministry of Culture and Status of Women
IAPMV,Wizard Lake,und,Undetermined,,Lake,Water Feature,LAKE,99b19829d05511d892e2080020a0f4c9,53.1113889,-113.8950000,"48-27,28-W4",Alberta,1000000,1950-05-02,AB-Ministry of Culture and Status of Women
IAPMW,Woking,und,Undetermined,,Hamlet,Populated Place,UNP,0cffd432849c20c352989a11ba8f8d1b,55.5925000,-118.7719444,19-76-5-W6,Alberta,1000000,1948-03-02,AB-Ministry of Culture and Status of Women
IAPMX,Wolf,und,Undetermined,,Locality,Populated Place,UNP,0c89983e849c20c3aae23ca8ede1302b,50.9541667,-114.1716667,14-23-2-W5,Alberta,50000,1971-03-29,AB-Ministry of Culture and Status of Women
IAPMY,Wolf Coulee,und,Undetermined,,Coulee,Terrain Feature,VALL,0c8998c5849c20c3d82dd784a1e63148,50.7538889,-111.4255556,20-11-W4,Alberta,250000,1957-05-02,AB-Ministry of Culture and Status of Women
IASRJ,Wolf Creek,und,Undetermined,,Creek,Water Feature,RIV,dc637202d05211d892e2080020a0f4c9,53.0591667,-115.0447222,13-47-8-W5,Alberta,50000,1991-09-04,AB-Ministry of Culture and Status of Women
IAPMZ,Wolf Creek,und,Undetermined,,Creek,Water Feature,RIV,0c89987e849c20c3f88c49a42fea4a51,50.6225000,-114.4961111,19-4-W5,Alberta,250000,1943-12-08,AB-Ministry of Culture and Status of Women
IAPNA,Wolf Creek,und,Undetermined,,Creek,Water Feature,RIV,0c899946849c20c307b90657035943f5,51.7072223,-112.0491667,31-15-W4,Alberta,250000,1955-01-20,AB-Ministry of Culture and Status of Women
IAPNC,Wolf Creek,und,Undetermined,,Creek,Water Feature,RIV,0c8999c8849c20c3d5371853f7664d3a,54.4900000,-119.1716667,63-8-W6,Alberta,250000,1955-05-10,AB-Ministry of Culture and Status of Women
IAPNB,Wolf Creek,und,Undetermined,,Creek,Water Feature,RIV,0c899906849c20c38ac73e9c490ad13b,52.6580556,-113.6627778,34-42-26-W4,Alberta,250000,1937-06-01,AB-Ministry of Culture and Status of Women
IAPNG,Wolf Creek,und,Undetermined,,Creek,Water Feature,RIV,0c899acf849c20c3d314adcd725d34e5,53.6358333,-116.2825000,54-16-W5,Alberta,1000000,1949-09-01,AB-Ministry of Culture and Status of Women
IAAFG,Wolf Creek,und,Undetermined,,Locality,Populated Place,UNP,0c82992b849c20c3e2cfdd6ea65ea92f,53.6405556,-116.2461111,2-54-16-W5,Alberta,250000,1928-12-31,AB-Ministry of Culture and Status of Women
IATFW,Wolf Ears Hill,und,Undetermined,,Hill,Terrain Feature,MTN,0cf03c1e849c20c3bb62ec81f768bf99,52.7863889,-111.4102778,SE 17-44-10-W4,Alberta,50000,1995-09-12,AB-Ministry of Culture and Status of Women
IAREI,Wolf Hill,und,Undetermined,,Hill,Terrain Feature,MTN,0cfff066849c20c36a416e1eaa8a72e1,51.9344444,-112.4147222,24-34-18-W4,Alberta,250000,1986-07-28,AB-Ministry of Culture and Status of Women
IAPNE,Wolf Island,und,Undetermined,,Island,Terrain Feature,ISL,0c899a4b849c20c30426ffd1d27daed6,49.9186111,-111.8877778,20-11-14-W4,Alberta,250000,1947-03-13,AB-Ministry of Culture and Status of Women
IAPNH,Wolf Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c899a8c849c20c3807a50edecdf0955,54.6941667,-110.9558333,"66-6,7-W4",Alberta,1000000,1951-01-17,AB-Ministry of Culture and Status of Women
IAAFH,Wolf Lake,und,Undetermined,,Lake,Water Feature,LAKE,0c8298e9849c20c35dad4b643cab20dc,53.2105556,-116.0536111,"49-14,15-W5",Alberta,250000,1928-12-31,AB-Ministry of Culture and Status of Women
